origin_date,sku,product_name,category,subcategory,recommendation_code,recommendation_title,recommended_action,priority,priority_rank,rationale,triggering_risk,confidence_status,required_follow_up,current_stock,on_order,lead_time_days,safety_stock,reorder_point,avg_weekly_demand,weeks_of_cover,excess_weeks_of_cover,earliest_breach_week,earliest_stockout_week,projected_stockout_date,valuation_basis_confirmed,arrival_timing_confirmed,on_order_policy,overstock_threshold_weeks,overstock_threshold_status,monetary_valuation_blocked
2025-09-01,SKU010,Product 010,Storage,Sofa,EXPEDITE_PO,Expedite Inbound Shipment,Expedite existing inbound purchase order of 46 units immediately or arrange emergency split-shipment. Physical stock of 37 units will be depleted in week 1.,1 — CRITICAL,1,"Projected inventory position drops to -69 units (stockout) in week 1, which is within the supplier lead time of 9 days. Open orders exist but require delivery acceleration.",STOCKOUT_IMMINENT,HIGH_CONFIDENCE,Contact supplier within 24 hours to expedite shipment and obtain tracking confirmation.,37.0,46.0,9.0,19.0,48.0,112.93831986074554,0.7349144214500456,0.0,1.0,1.0,2025-09-08,False,False,Policy_B_LT,8,POLICY_RATIFIED,True
2025-09-01,SKU012,Product 012,Home Decor,Table,EXPEDITE_PO,Expedite Inbound Shipment,Expedite existing inbound purchase order of 17 units immediately or arrange emergency split-shipment. Physical stock of 43 units will be depleted in week 1.,1 — CRITICAL,1,"Projected inventory position drops to -111 units (stockout) in week 1, which is within the supplier lead time of 12 days. Open orders exist but require delivery acceleration.",STOCKOUT_IMMINENT,HIGH_CONFIDENCE,Contact supplier within 24 hours to expedite shipment and obtain tracking confirmation.,43.0,17.0,12.0,21.0,57.0,171.53743382052653,0.34977788033587964,0.0,1.0,1.0,2025-09-08,False,False,Policy_B_LT,8,POLICY_RATIFIED,True
2025-09-01,SKU019,Product 019,Lighting,Organizer,EXPEDITE_PO,Expedite Inbound Shipment,Expedite existing inbound purchase order of 192 units immediately or arrange emergency split-shipment. Physical stock of 78 units will be depleted in week 1.,1 — CRITICAL,1,"Projected inventory position drops to -29 units (stockout) in week 1, which is within the supplier lead time of 11 days. Open orders exist but require delivery acceleration.",STOCKOUT_IMMINENT,HIGH_CONFIDENCE,Contact supplier within 24 hours to expedite shipment and obtain tracking confirmation.,78.0,192.0,11.0,44.0,118.0,116.83235858524893,2.311003588984206,0.0,1.0,1.0,2025-09-08,False,False,Policy_B_LT,8,POLICY_RATIFIED,True
2025-09-01,SKU026,Product 026,Furniture,Shelf,EXPEDITE_PO,Expedite Inbound Shipment,Expedite existing inbound purchase order of 18 units immediately or arrange emergency split-shipment. Physical stock of 110 units will be depleted in week 1.,1 — CRITICAL,1,"Projected inventory position drops to -8 units (stockout) in week 1, which is within the supplier lead time of 3 days. Open orders exist but require delivery acceleration.",STOCKOUT_IMMINENT,HIGH_CONFIDENCE,Contact supplier within 24 hours to expedite shipment and obtain tracking confirmation.,110.0,18.0,3.0,25.0,41.0,155.8827184609725,0.8211301500496134,0.0,1.0,1.0,2025-09-08,False,False,Policy_B_LT,8,POLICY_RATIFIED,True
2025-09-01,SKU031,Product 031,Furniture,Chair,EXPEDITE_PO,Expedite Inbound Shipment,Expedite existing inbound purchase order of 1 units immediately or arrange emergency split-shipment. Physical stock of 202 units will be depleted in week 2.,1 — CRITICAL,1,"Projected inventory position drops to -32 units (stockout) in week 2, which is within the supplier lead time of 8 days. Open orders exist but require delivery acceleration.",STOCKOUT_IMMINENT,HIGH_CONFIDENCE,Contact supplier within 24 hours to expedite shipment and obtain tracking confirmation.,202.0,1.0,8.0,23.0,72.0,110.42262308833439,1.8383913941041485,0.0,2.0,2.0,2025-09-15,False,False,Policy_B_LT,8,POLICY_RATIFIED,True
2025-09-01,SKU034,Product 034,Lighting,Cookware,EXPEDITE_PO,Expedite Inbound Shipment,Expedite existing inbound purchase order of 61 units immediately or arrange emergency split-shipment. Physical stock of 94 units will be depleted in week 1.,1 — CRITICAL,1,"Projected inventory position drops to -26 units (stockout) in week 1, which is within the supplier lead time of 13 days. Open orders exist but require delivery acceleration.",STOCKOUT_IMMINENT,HIGH_CONFIDENCE,Contact supplier within 24 hours to expedite shipment and obtain tracking confirmation.,94.0,61.0,13.0,29.0,96.0,127.17895492136026,1.2187551006048334,0.0,1.0,1.0,2025-09-08,False,False,Policy_B_LT,8,POLICY_RATIFIED,True
2025-09-01,SKU040,Product 040,Storage,Sofa,EXPEDITE_PO,Expedite Inbound Shipment,Expedite existing inbound purchase order of 122 units immediately or arrange emergency split-shipment. Physical stock of 32 units will be depleted in week 1.,1 — CRITICAL,1,"Projected inventory position drops to -63 units (stockout) in week 1, which is within the supplier lead time of 11 days. Open orders exist but require delivery acceleration.",STOCKOUT_IMMINENT,HIGH_CONFIDENCE,Contact supplier within 24 hours to expedite shipment and obtain tracking confirmation.,32.0,122.0,11.0,29.0,84.0,98.25028682323943,1.5674254496280404,0.0,1.0,1.0,2025-09-08,False,False,Policy_B_LT,8,POLICY_RATIFIED,True
2025-09-01,SKU045,Product 045,Storage,Lamp,EXPEDITE_PO,Expedite Inbound Shipment,Expedite existing inbound purchase order of 279 units immediately or arrange emergency split-shipment. Physical stock of 104 units will be depleted in week 1.,1 — CRITICAL,1,"Projected inventory position drops to -43 units (stockout) in week 1, which is within the supplier lead time of 9 days. Open orders exist but require delivery acceleration.",STOCKOUT_IMMINENT,HIGH_CONFIDENCE,Contact supplier within 24 hours to expedite shipment and obtain tracking confirmation.,104.0,279.0,9.0,82.0,217.0,167.17155415989419,2.29105963586169,0.0,1.0,1.0,2025-09-08,False,False,Policy_B_LT,8,POLICY_RATIFIED,True
2025-09-01,SKU001,Product 001,Furniture,Chair,PLACE_PO,Issue Replenishment Purchase Order,Place replenishment purchase order for ~574 units. Target supplier delivery on or before week 1.,2 — HIGH,2,"Projected inventory position (138 units) breaches Reorder Point (547 units) in week 1, inside the supplier lead time window of 13 days.",REORDER_POINT_BREACH_LT,HIGH_CONFIDENCE,Create purchase order requisition and transmit to vendor within 48 hours.,226.0,257.0,13.0,153.0,547.0,83.6668282144032,5.772897219938497,0.0,1.0,6.0,2025-10-13,False,False,Policy_B_LT,8,POLICY_RATIFIED,True
2025-09-01,SKU002,Product 002,Home Decor,Table,PLACE_PO,Issue Replenishment Purchase Order,Place replenishment purchase order for ~279 units. Target supplier delivery on or before week 1.,2 — HIGH,2,"Projected inventory position (58 units) breaches Reorder Point (240 units) in week 1, inside the supplier lead time window of 10 days.",REORDER_POINT_BREACH_LT,HIGH_CONFIDENCE,Create purchase order requisition and transmit to vendor within 48 hours.,120.0,34.0,10.0,57.0,240.0,69.85315484187338,2.20462483546534,0.0,1.0,3.0,2025-09-22,False,False,Policy_B_LT,8,POLICY_RATIFIED,True
